user_id,book_id,title,author,publisher,review_title,review_content,review_length,is_archived,review_created_at,user_signup_at,activity_status
01c5031b-8af9-45ac-8272-d0a29cc1c4f0,1b17ef7e-a747-4d36-8c44-7f11da11d68d,급류,정대건 (지은이),민음사,급류를 읽으며.,"사랑이라는 것이 대체 뭘까. 사랑해라고 하는 연인들은 그 말의 의미를 알고 하는 것일까. 
사랑하다 헤어진 연인들은, 그 사랑이 변한 걸까, 사람이 변한 걸까? 
​
사랑이 변한 것이다. 사람은 변하지 않는다. 처음부터 그러한 사람일 것이다. 
​
그렇다면 사랑이라는 것이 여러 명에게, 여러 번 나눠 줄 수 있는 것인가. 
쉽게 사랑에 빠지고 이별하고 또 사랑한다고 말하게 되는 마음은 무엇이라 불러야 할까, 
​
그것은 아마 사랑은 아닐 것이다. 
​
나는 그렇게 생각한다. 그렇게 생각하기로 했다.",281,true,2025-12-17 09:20:23.049608,2025-12-17 09:18:58.568839+00,dormant
0359ac16-7ed8-4ba8-ba05-06864be45af0,bcce74c3-5bef-4a31-a8e6-7afcad0f7913,어둠 속에서 헤엄치기,"토마시 예드로프스키 (지은이), 백지민 (옮긴이)",푸른숲,,"11%
이기적. 자기 자신으로 성장한다는 건 그저 이기적인 것이다.

10%
너도 내가 맛본 수치심 같은 걸 느껴본 적이 있었을까? 나는 항상 너도 그래봤겠지, 아무리 그래도 그간 행세하던 대로 평생을 무심하게 살아왔을 리는 없겠지 짐작했더랬다. 그러나 이제는 모든 사람이 같은 방식으로 고통받는 것은 아니라고 생각되기 시작한다.
아닌 게 아니라, 모든 사람이 고통받는 것은 아니라고. 여하간 같은 것 때문은 아니라고. 그리고 어떻게 보면 그렇기에 너와 나, 우리가 가능했던 것이리라.

8%
그렇게 집단적인 쾌활함이 파도처럼 휩쓸어 와도 나는 동조할 수가 없었다. 마치 나를 다른 남자애들과 나누는 벽이, 이전에는 미처 보지 못했지만 이제는 명백하며 없던 것으로 할 수 없는 그런 벽이 세워진 것만 같았다.",396,false,2025-09-24 13:37:57.364338,2025-09-24 13:33:49.317544+00,long_dormant
0359ac16-7ed8-4ba8-ba05-06864be45af0,7b3d9f57-511f-45bb-bc92-bbc6a000347c,취향의 기쁨,권예슬 (지은이),필름(Feelm),,"85P
좋아하는 내 모습이 점점 더 많아지는 삶을 살고 싶다. 지금 이 인생을 다시 한번 완전히 똑같이 살아도 좋다는 마음으로 살라고 했던 니체의 말

85P
단지, 그냥 내가 일궈 나가는 삶의 모습 중 가장 마음에 드는 부분이 '책 읽는 모습'이기에 그 순간을 매일 조금씩 늘려나가고 즐길 뿐이다.

78P
""여러분. 모두가 봉준호일 필요가 없고, 모두가 노벨상을 탈 필요가 없지 않습니까?""

75P
내가 살아가는 방식 또한 주변인의 취향에 영향을 준다는 생각을 하면 내 삶도 흥미롭게 느껴진다.",279,true,2025-09-24 13:39:20.906204,2025-09-24 13:33:49.317544+00,long_dormant
0359ac16-7ed8-4ba8-ba05-06864be45af0,31a127df-4d4f-4c11-8f6d-614b80ab0c1e,맡겨진 소녀,"클레어 키건 (지은이), 허진 (옮긴이)",다산책방,,"66P
오늘 밤은 모든 것이 이상하다. 항상 거기에 있던 바다로 걸어가서, 그것을 보고 그것을 느끼고 어둠 속에서 그것을 두려워하고, 아저씨가 바다에서 발견되는 말들에 대해서, 누구를 믿으면 안 되는지 알아내려고 사람을 믿는 자기 부인에 대해서 하는 이야기를, 내가 완전히 이해하지도 못하고 어쩌면 나에게 하는 것이 아닐지도 모르는 이야기를 듣는다.

63P
아저씨가 손을 잡자마자 나는 아빠가 한 번도 내 손을 잡아주지 않았음을 깨닫고, 이런 기분이 들지 않게 아저씨가 손을 놔줬으면 하는 마음도 든다. 힘든 기분이지만 걸어가다 보니 마음이 가라앉기 시작한다.

33P
""매트리스가 낡아서 말이야."" 아주머니가 말한다. ""이렇게 습기가
차지 뭐니. 항상 이런다니까. 널 여기다가 재우다니, 도대체 내가 무슨 생각이었을까?""

28P
아빠가 떠난 맛, 아빠가 온 적도 없는 맛, 아빠가 가고 아무것도 남지 않은 맛이다.

20P
아빠는 왜 제대로 된 작별인사도 없이, 나중에 데리러 오겠다는 말도 없이 떠났을까?",510,true,2025-09-24 13:40:30.752546,2025-09-24 13:33:49.317544+00,long_dormant
0359ac16-7ed8-4ba8-ba05-06864be45af0,1359002b-f7b7-404c-83ec-ecacf2c0cf7c,나는 둔감하게 살기로 했다,"와타나베 준이치 (지은이), 정세영 (옮긴이)",다산초당(다산북스),,钝感力 중국어 원서로 읽었는데 기대 이하ㅠㅠ,24,true,2025-09-24 13:41:01.308639,2025-09-24 13:33:49.317544+00,long_dormant
0359ac16-7ed8-4ba8-ba05-06864be45af0,7c80aed5-fc77-47a6-97cf-838a8b0e95f5,단순한 열정 (무선),"아니 에르노 (지은이), 최정수 (옮긴이)",문학동네,아니 에르노에게 빠지게 된 책!,"p. 52
그런데도 내가 글을 쓰기 시작한 이유는 어떤 영화를 볼 것인 지 선택하는 문제에서부터, 립스틱을 고르는 것에 이르기까지 모든 일이 오로지 한 사람만을 향해 이루어졌던 그때 머물고 싶었기 때문이다. 첫페이지부터 계속해서 반과거 시제를 쓴 이유는 끝내고 싶지 않았던 '삶이 가장 아름다웠던 그 시절의 영원한 반복'을 말하기 위한 것이다.
p. 57
나는 지금도 여전히 열정의 시간을 살고 있다. 그러나 그 사람 이 예전처럼 그렇게 내 일상을 집요하게 차지 하고 있지는 않",267,false,2025-09-24 13:42:22.238769,2025-09-24 13:33:49.317544+00,long_dormant
0359ac16-7ed8-4ba8-ba05-06864be45af0,802668d2-9556-42a8-bf94-d3b64a8281c4,"아무튼, 달리기",김상민 (지은이),위고,,"86P
슬럼프가 왔다는 건 자기 인생에 최선을 다했다는 증표라고.

88P
나를 옭아맨 한계를 넘어설 수 있다는 믿음, 42.195km를 달려 그 한계를 극복해내고 더 나은 사람이 될 거라는 믿음이다.

86P
한번쯤은 느슨해진 그 마음을 붙잡아보길 권한다.

84P
목표가 표류하자 열정은 금세 방향을 잃고 사그라들기 시작했다.

54P
재능이 비옥한 토양이라면 성실함은 하루하루 땅을 살피는 태도다.

22P
달리는 일 자체가 내 몸에 축적하는 자산임을 잊지 말자.

16P
조금 느리더라도 꾸준히 하면 언젠가는 닿는다.

16P
오늘 밤 첫 달리기를 시도한다면 그건 실패를 자초하는 일일 것이다. 하지만 예견된 실패 앞에서는 언제나 당당해도 좋다.",365,true,2025-09-24 13:43:49.83086,2025-09-24 13:33:49.317544+00,long_dormant
0359ac16-7ed8-4ba8-ba05-06864be45af0,91818ae8-66d8-4a19-aa1e-c2187c6abd07,"아무튼, 요가",박상아 (지은이),위고,,"98P
단념하는 이들에게 나는 오늘도 얘기한다. 당신이 얼마나 큰 가능성을 가지고 있는지.
""You never know!""

86P
중심이 필요했다. 휘둘리지 않게, 변하지 않게, 현혹되지 않게, 내가 조금이라도 흔들릴 때 나를 제 위치로 데려와줄 강한 신념이 될 수 있는 무언가가 필요했다.

20P
많아지면서 왜 그동안 그것들이 괜찮지 않다고 생각했는지, 아니 생각조차 해보지 않고 당연히 괜찮지 않다 생각한 것들이 얼마나 많았는지 생각해보기 시작했다.

19P
좀 흘려도 괜찮고, 가방 좀 바닥에 내려놔도 괜찮고, 맨바닥에 앉아도 괜찮다. 멋 좀 부리지 않아도 괜찮다.",321,true,2025-09-24 13:44:09.656783,2025-09-24 13:33:49.317544+00,long_dormant
0359ac16-7ed8-4ba8-ba05-06864be45af0,54ac8da1-3d9c-4833-b123-52c7bf0ef0a0,서유기 1,"오승은 (지은이), 임홍빈 (옮긴이)",문학과지성사,,중국어로 읽음! 원서라 없음ㅠㅠ,17,true,2025-09-24 13:46:42.455155,2025-09-24 13:33:49.317544+00,long_dormant
0359ac16-7ed8-4ba8-ba05-06864be45af0,1c018f84-b45b-471d-a481-4a8947e2be8c,우주 말고 파리로 간 물리학자,이기진 (지은이),흐름출판,,"98P
가난의 시간은 잠시일 수도 있다. 아니면 지나가는 시간 혹은 과정일 수도 있다. 어떠한 어려운 시간도 머물지 않는다. 흘러간다.
삶의 일시적 부조화라는 표현이 맞을지도.

95P
부족함이 과하게 채워지면 만족감이 올 것 같지만 그렇지 않다.
충만감은 적당한 부족함에서 나온다.

88P
파도를 타듯 시간의 고비와 고비를 넘는다.

68P
맑은 빗방울이 떨어지기가 바쁘게 무지개를 만든다. 하루라는 시간이 만드는 풍경이 이렇게 다양할 수 있을까?

34P
항상 가방에 에쿠니 가오리의 소설책을 넣고 다닌다.

34P
인쇄된 흑백의 활자를 읽는 즐거움, 인쇄된 활자를 들춰보는 즐거움, 한 장 한 장 읽을 때마다 페이지가 줄어드는 아쉬움.

30P
경계가 없는 이런 가공의 세계마저 없었다면 어찌 그들의 존재를 느낄 수 있을까?

30P
온라인상으로 서로를 확인하고 만나는 일이 삶에 어떤 의미를 갖는지는 아직까지 정의하지 못하고 있다. 그저 물리적 거리가 자연스럽게 사이를 멀어지게 만들었다.

23P
나와 상관없는 이야기들로부터 자유로울 수 있다는 것은 삶을 가볍게 만든다.",549,true,2025-09-24 13:50:33.590635,2025-09-24 13:33:49.317544+00,long_dormant
0359ac16-7ed8-4ba8-ba05-06864be45af0,ff4dfc38-220d-4f20-86b7-eea5a3607797,비낭만적 밥벌이,김경희 (지은이),밝은세상,,"87%
능력이 3인데, 8처럼 보이게 하는 것도 능력이다. 물론 들통날 수 있겠지만, 내가 가진 3의 능력마저 0으로 만들어 버리는 일은 하지 말아야지 싶다. 그리고 믿어야지. 누군가 내게 일을 함께하자고 했을 땐 어쩌면 내가 미처 보지 못한 나의 능력을 알아챈 것일 수도 있으니까.

87%
자신을 스스로 잘 포장하는 것도 중요하다고. 겸손이랍시고, 혹은 기대를 낮추는 작업이랍시고 자신을 낮춰서 말하는 건 아무런 도움이 되지 않는다고. 왜 모르겠는가. 내가 한 일을 늘 떠벌리고, 자화자찬하는 나인데 말이다. 친구가 내게 했던 말은 나 또한 다른 친구들에게 숱하게 했던 말이다.

78%
물론 괴로운 시간을 겪어야 하는 건 아이러니하지만. 그렇게 지리멸렬한 시간을 통해 얻은 깨달음은 좋아하는 일을 한다는 게 1 부터 10까지 모든 과정을 좋아한다는 뜻은 아니라는 것. 그저 좋아하는 마음이 더 커서, 싫어하는 일과 해야 하는 일을 껴안고도 할 수 있는 일이라는 것이다.
더는 일에 환상을 갖지 않는다. 그저 좋아하는 일을 조금씩 늘리고 싶을 뿐이고, 그러기 위해서 해야 할 일을 해갈 뿐이다, 라고 쓰지만 하루에 몇 번이고 '아아악, 그냥 다 그만둬???? 내가 무슨 부귀영화를 누리려고!!!'를 반복한다.

50%
'아님 말고' 하는 마음으로 계속 시도했다.

51%
단호함은 수련이 필요한 일이다.

45%
찰나의 모습만 보고 쉽게 타인을 평가하는 나.

44%
""다른 사람의 일이 다 내 마음 같을 수는 없어.",739,true,2025-09-24 13:54:47.059793,2025-09-24 13:33:49.317544+00,long_dormant
0359ac16-7ed8-4ba8-ba05-06864be45af0,901010c1-68e0-468b-9c19-b977b7f583bb,뭐든 하다 보면 뭐가 되긴 해,"사이토 뎃초 (지은이), 이소담 (옮긴이)",북하우스,신기하고 공감가는 내용이 많았던 에세이,"69%
자신의 분야와 멀리 떨어진 분야를 자주 접해야만 풍요로워질 수 있다. 물론, 이것은 자아가 강렬하게 작용하는 분야에서만 사실이다.

65%
일본어와 루마니아어의 거대한 차이 때문에 이리저리 흔들린다.

59%
다수에 속하는 존재이므로 논바이너리를 포함해 성에 관해 살면서 어려움을 느끼는 사람들을 도울 필요가 있고, 그 과정에서 배워갈 필요가 있다고 믿는다.

58%
남에게 욕을 먹으며 그 욕의 품사를 분해하는 버릇이 있는데, 이건 루마니아의 반철학자 시오랑에게 배웠다. 물론 욕을 먹은 상황에서 그건 인종차별적이라고 지적하는 것도 중요한데, 이렇게 품사 분해하면 뜻밖에도 진정하게 되는 효과가 있다.

27%
어려운 건 어려운데, 공부하면서 내 세계가 조금씩 넓어지는 감각도 있다.

21%
나는 언어란 인간의 의식을 상정하는 가장 으뜸가는 것이라 생각한다. 인간은 언어가 없으면 생각하지 못한다.

4%
게다가 어학을 배운다는 것 자체가 사실 참으로 꾸준하고 고독한 일이다. 너무 힘겨워서 좌절하게 되고, 그 정도는 아니더라도 가끔 의욕을 잃을 때도 많을 것이다.",546,true,2025-09-24 13:57:43.107192,2025-09-24 13:33:49.317544+00,long_dormant
0359ac16-7ed8-4ba8-ba05-06864be45af0,5bc1002d-a369-4f05-90fc-158334a66d6c,"오늘도, 수영",아슬 (지은이),애플북스,수영 좋아,"37P
함께 운동하는 사람들과 어울리는 것 역시 또 다른 방식으로 긍정적 에너지를 가져다준다.

24P
누구에게도 방해받지 않고 온전히 나에게 집중하는 시간(수영할 때 옆 사람이 보이긴 하지만 그건 아주 찰나다)은 하루 동안 짊어지고 있던 복잡하고 나쁜 생각들을 지울 수 있게 해준다. 지운다기보다는 물에 씻겨 내려간다는 표현이 좀 더 맞을 것 같다.

29P
이렇게 마음을 열고 편견 없이 상대방을 바라볼 수 있게 해주다니.
수영은 참 신기한 운동이다. 일상에 치이고 사람에 지쳐 있던 내게 새로운 활력을 불어넣어주었다. 그래서 난 항상 수영이 여러모로 마성의 운동이라고 느낀다.

10P
혼자 물속에서 사투를 벌이면 그만이다.

9P
누구에게나 처음은 설레고 긴장되기 마련이다. 그러나 버킷리스트를 노트에 쭉 적어 내려갈 때의 설렘은 막상 도전하는 날이 되면 긴장감으로 바뀐다.

3P
어른이 되어 무언가 몰두할 수 있는 취미를 가진다는 것은 멋진 일입니다. 왜냐하면 누구도 그걸 하라고 강요하지 않았는데 스스로 찾아내어 거기에 빠져버린 것이니까요. 그만큼 자발적으로 뭔가를 시작하고 이루어가는 모습은 그 사람을 빛나게 하는 것 같습니다.",583,true,2025-09-24 13:58:41.201782,2025-09-24 13:33:49.317544+00,long_dormant
0359ac16-7ed8-4ba8-ba05-06864be45af0,c46fc76d-6c77-4dd2-aec7-20b369a1058b,단 한 번의 삶,김영하 (지은이),복복서가,고민하셨던 ‘인생사용법’이라는 제목도 어쩌면 좋았을지도!,"우리가 언젠가는 누군가를 실망시킨다는 것은 마치 우주의 모든 물체가 중력에 이끌리는 것만큼이나 자명하며, 그걸 받아들인다고 세상이 끝나지도 않는다.

바르트는 텍스트가 저자의 손을 떠나는 순간, 어떤 의미에서 더이상 저자와 관계가 없다, 왜냐하면 텍스트는 독자에 의해 무한히 재생산 재창조될 대상이다, 텍스트에서 저자는 명목상의 저자일 뿐이다, 그러므로 텍스트에서 오독이란 무의미한 말이다, 라고 설파한 바 있다.

제정신으로 고통을 직시하는 것과 내가 나인지조차 잊어버리는 것 둘 중에서 어떤 게 나을까?

우리는 모두 단 한 번의 삶을 산다. 태어나자마자 주어진 것들이 있다. ... 내가 어쩔 수 없었던 것들이다. 반면 스스로 결정한 것들도 있다. ... 이런 결정을 내릴 때마다 주변에서 나중에 후회할 거라고 겁을 주었다. 그 ‘나중’은 아직 오지 않았다. 그러나 직업이 직업인지라 나는 가끔 ’어쩌면 나에게 가능했을지도 모를 어떤 삶‘을 아주 구체적으로 그려본다. 후회는 아니다. 상실감에 가깝다. 살아보지도 않은 인생을 마치 잃어버린 것처럼 느끼는 것이다. ...
살아보지 않은 인생, 다시 말해 내가 살아갈 수도 있었을 삶이란 내가 아직 태어나지 않은 세상과 비슷하다. 아는 거기에 있을 수도 있었다. 하지만 없었다. 그게 전부다. ...
그리고 그 모든 상상 끝에 나는 다시 현실로 덜아온다.
그럴 땨, 내 눈 앞의 세계는 단순한 현실이 아니라 내가 하마터면 살 수 있었을 n개의 인생 중 하나로 보인다. 지금 이 생은 태어나먼서부터 주어진 것과 스스로 결정한 것들이 뒤섞여 만들어진 유일무이한 칵테일이며 내그 바로 이 인생 칵테일의 제조자다. 그리고 나에게는 이 삶을 잘 완성할 책임이 있다.",844,true,2025-09-24 13:58:50.096937,2025-09-24 13:33:49.317544+00,long_dormant
0359ac16-7ed8-4ba8-ba05-06864be45af0,c3be6514-3ff4-43a2-8cd9-dde6701e6578,아침의 피아노,김진영 (지은이),한겨레출판,,할이버지가 돌아가시고 읽게 된 책. 위로를 많이 받았던 기억이 있다,37,false,2025-09-24 14:42:26.352639,2025-09-24 13:33:49.317544+00,long_dormant
0359ac16-7ed8-4ba8-ba05-06864be45af0,0d10a406-b96b-47fd-a2dd-30e9da69706d,매일을 헤엄치는 법,이연 (지은이),푸른숲,"바닥을 딛고 다시 떠오르는 힘을 길러준 가장 어둡고, 가장 찬란 했던 1년의 기록","p182.
“우선 원하지 않는 잔가지를 잘라 내자. 그러면 보인다. 내가 무엇을 나로 설명하고 싶은지, 어디로 자라고 싶은지, 어떤 모양의 나무가 되고 싶은지. 잔가지는 중요한 가지에 갈 영양분을 빼앗아 간다. 그래서 요즘은 무언가를 하는 것 보다도 하지 않는 것에 더 초점을 맞추고 지낸다.
간혹 잘 안 잘리는 가지가 있다. (...) 그리고 그게 지금의 나를 만드는 아주 큰 성장의 계기가 되었다.
원리는 단순하다. 불필요한 것을 자르면 잔가지로 누수되던 에너지가 내가 원하는 삶을 단단하게 만드는 방향으로 향한다. 앞으로도 성실한 농부처럼 열심히 가지를 잘라 낼 것이다.
이게 내가 삶이라는 정원을 돌보는 방식이다.”

p200.
“하지만 알아도 허무하기는 허무하다.
 뭐 어쩌겠어, 겨울이 영영 오지 않은 곳에서 살고 싶지도, 영생 하고 싶지도 않다. 겨울이 있기 때문에 계절이 순환하는 것이고 죽음이 있기 때문에 삶이 빛나는 것이니까. 너무 미리 슬퍼할 필요 없이 지금의 찬란한 녹음과 시간을 감사히 여기면 된다. 그게 삶의 허무를 줄이는 일이다. 대신 유한한 아름다움을 지켜 보자. 가치있고 아름다운 것들은 대부분 그 가짓수가 적거나 수명이 정해져 있다. 모든 것이 영원한 세상에 과연 아름다운 게 있을까. 아름다움을 누리는 만큼 허무는 그에 따르는 필수적인 감정이다. 의미로만 가득한 삶은 되려 무겁지만 않은가.”

p221.
“나의 바닥이 거기였다. 내 삶의 심해에서 수압을 견디면서. 나는 단단한 껍질을 만들었다. 무엇보다 이걸 젊을 때 해 봤다는 것이 의의가 크다. 이렇게 살아도 아무도 손가락질 하지 않았기 때문이다. 그게 20대의 특권이라면 특권이다. 지질한 것이 용서 된다. 지질함에 세금을 매긴다면 20 대는 면세인 셈이다.”",868,true,2025-10-03 07:54:58.495074,2025-09-24 13:33:49.317544+00,long_dormant
0359ac16-7ed8-4ba8-ba05-06864be45af0,5e52c722-9ee7-4ecb-92dc-5a7dd860d5b0,나는 앞으로 몇 번의 보름달을 볼 수 있을까,"류이치 사카모토 (Ryuichi Sakamoto) (지은이), 황국영 (옮긴이)",위즈덤하우스,유한한 삶을 이야기한 류이치 사카모토의 마지막 에세이,"(e-book)
p29.
“딱히 다른 사람들의 인지를 바꾸는 것을 삶의 보람으로 삼을 마음도 없고, 담담하게 스스로 만들고 싶은 음악을 꾸준히 만들어가면 그것으로 충분하지 않나 싶습니다. 최후의 한 곡이 반드시 좋을 것이라는 보장은 없지만 ‘사카모토 류이치＝메리 크리스마스 미스터 로런스’라는 프레임을 깨부수는 데 제 마지막 삶의 목표를 두고 싶지는 않습니다. 그런 목적을 위해 남겨진 시간을 할애하는 것은 바보 같은 짓이죠. 이런저런 생각의 변천을 거친 지금, 이것이 저의 거짓 없는 심경입니다.“

p137
""그러나 뭐가 어찌 됐든, 제대로 들어보지도 않고 가치 판단을 하는 것은 역시 옳지 않은 일이구나, 하고 반성했습니다. 고집이 있다는 자체만으로도 자신의 가능성을 좁힐 수 있음을 통감했죠.""

p144
""같은 영화라도 야마다 감독과 이냐리투 감독의 작품은 하나부터 열까지 다릅니다. 게다가 당시 이미 80대였던 야마다 감독은 〈남자는 괴로워〉 시리즈를 시작으로 수많은 명작을 남긴 거장이죠. (...) 그런데도 자신보다 30살 이상 어린, 타국의 영화감독의 재능을 순수하게 질투하고 있었습니다. 저 헝그리 정신이야말로 일류의 증거구나, 하는 생각에 이야기를 듣는 동안 기분이 좋아졌습니다.""

p148
""본인은 예전과 똑같이 뛸 수 있을 것이라 생각하고 과거의 이미지를 그대로 가지고 있는데, 아무리 해도 몸과 뇌가 따라주지 않는 것이죠. 이런 초조한 감각은 당사자가 아니면 알 수 없을지도 모릅니다.""

p225
""일본에서는 아직도 예술가 등이 정치적 발언을 하는 것에 대한 세간의 거부감이 존재합니다만, 저는 그날 이후 ‘만약 내가 정말 유명해 팔 수 있는 이름이 있다면 오히려 더 적극적으로 이용해야 한다’는 쪽으로 마음을 바꿨습니다. 설령 위선자라는 비판을 받는다 해도, 그로 인해 사회가 조금이라도 나아질 수 있다면 좋은 일이 아닌가 싶어서요. 환경에 관한 운동도, 지진 재해 후 활동도 이런 신념의 힘으로 실천하고 있습니다. 한번 연결되면 쉽게는 그만둘 수 없죠.""",1000,false,2025-10-03 07:55:41.887081,2025-09-24 13:33:49.317544+00,long_dormant
0359ac16-7ed8-4ba8-ba05-06864be45af0,d7ca311a-7105-4bd1-8c7c-7dee8bbd1296,"중편들, 한국 공포문학의 밤 금요일 : 벽지 뜯기",우재윤 (지은이),황금가지,(스포주의),"다양한 해석이 가능할 것 같지만, 내가 이해한 버전은:
본능적 폭력성과 광기를 사회에 맞춰 억누르며 살아온 인물 우신이 억눌린 본성을 드러내게 되는 이야기?

방에 있는 아이: 우신의 병적인 자아(어릴 적부터 있었던 억눌린 자아로 이것 때문에 병원에서 치료를 받음. 아마 정신 병원 같은 게 아닐까?)
마지막에 우신의 모습을 보고 손을 놓치는 엄마: 아들의 진짜 모습(어릴 적 그 모습?)을 본 엄마의 본능적인 거부감+공포?
마지막 ‘감추지 않아도 되는 기쁨으로 세차게 떨렸다‘: 본능이 다시 깨어난 것?(방에 있던 아이를 죽이고 나서 아이가 웃으며 죽는 모습+아이의 피가 우신의 허벅지로 스며들어 온 몸으로 퍼진다는 묘사)",349,true,2025-10-06 00:29:00.781787,2025-09-24 13:33:49.317544+00,long_dormant
0359ac16-7ed8-4ba8-ba05-06864be45af0,28138076-ae55-4a7f-a0b0-33d3453a8137,오늘이 좋아지는 연습,성스런 (지은이),채륜서,,"15%
손과 팔뚝으로 몸의 무게를 지탱할만한 힘을 가지게 되어 행복하다.
내 몸은 누구에게 보여주기 위한 것이 아니며, 몸을 자유자재로 쓸 수 있음에 감사하는 마음으로 요가를 할 뿐이다.

11%
""매트 위에서의 태도가 삶의 태도와 다르지 않다.""",138,true,2025-10-07 02:27:05.478658,2025-09-24 13:33:49.317544+00,long_dormant
0359ac16-7ed8-4ba8-ba05-06864be45af0,1f32ddf8-2317-4e8f-a89f-b2a6f68ac427,나는 왜 너가 아니고 나인가,"시애틀 추장 (지은이), 류시화 (엮은이)",더숲,-ing,"23P
자연의 넓은 품에서 나는 태어났다. 나무들을 부르면 나무들이 어린 내 팔다리에 그늘을 드리워 주었고 하늘을 부르면 푸른 하늘이 이불처럼 나를 덮어 주었다. 나는 자연의 아들이며, 언제나 자연을 사랑했다. 자연은 나의 영광이 되리라. 자연의 얼굴, 자연이 입은 옷, 그 이마에 두른 화관, 그 계절들과 위엄 있는 떡갈나무들, 그리고 대지 위에 드리워진 곱슬머리인 늘푸른나무들, 이 모든 것이 자연에 대한 나의 변함없는 사랑을 사라지지 않게 한다.

23P
아메리카 원주민들은 필요한 것 이상을 갖는 것을 죄악이라 여겼다.
인간의 필요에 따라 환경을 바꾸기보다는 인간이 자연의 일부분임을 깨닫고 그 질서에 순응하는 길을 선택했다. 그것이 성숙한 '어른'의 길이었다.

21P
아침에 눈을 뜨면 겨울 햇살 속에 묵묵히 서 있는 키 큰 나무들과 머리 위를 지나가는 한 떼의 구름들을 바라볼 수 있게 되기를 나는 바란다.
삶에서 일어나는 모든 일들에 의미가 있다. 그 의미를 깨닫지 못하면 우리는 제대로 삶을 산 것이 아니다.

14P
나는 다만 내 땅에 살 권리, 그것을 달라고 하는 것이다. 당신들이 당신들 땅에 살 권리가 있듯이.

19P
나는 드넓은 평원에서 태어났다. 이곳에선 바람이 자유롭게 불고 햇빛을 가로막을 것이 아무것도 없다. 가로막힌 것 없고 끝없이 자유의 숨을 들이쉴 수 있는 이곳에서 나는 태어났다. 나는 이곳에서 죽고 싶을 뿐, 벽 속에 갇혀 죽고 싶지 않다.

18P
다만 다른 사람들처럼 우리에게도 똑같이 삶을 누릴 기회를 달라고 요구하는 것이다. 나를 자유로운 사람이게 해 달라.

아무 결과도 없는 '말뿐인 말들'에 나는 지쳤다. 그 많은 좋은 말들과 지켜지지 않은 약속들을 생각할 때마다 내 가슴엔 찬바람이 분다. 세상에는 말할 자격이 없는 사람들이 너무 많은 말을 떠들고 있다.",902,true,2025-10-07 02:41:59.298339,2025-09-24 13:33:49.317544+00,long_dormant
0359ac16-7ed8-4ba8-ba05-06864be45af0,6b325ec7-6a56-4cb4-a190-a68b6d531efb,오늘 밤은 굶고 자야지,박상영 (지은이),한겨레출판,,"10%
가방끈을 꽉 잡고 있던 손이 느슨해져갔다. 어제도 빠졌으니까 오늘은 꼭 가야 하는데. 근데 목 뒤가 왜 이렇게 뻐근하지? 허리는 또 어떻고. 오늘 업무가 좀 빡세긴 했어. 이렇게 경직되고 피로한 상태에서 운동을 하면 다칠 확률이 높다는 말을 어디선가 들은 것 같아. 효율이 떨어지고 근손실도 심할 게 분명해.",176,true,2025-10-07 02:48:43.90049,2025-09-24 13:33:49.317544+00,long_dormant
0359ac16-7ed8-4ba8-ba05-06864be45af0,786602df-9ff0-4789-9643-261f4196b085,"사랑이라니, 선영아",김연수 (지은이),문학동네,,"22%
북경에서 나비가 헷가닥 뒤집어지믄 뉴욕에서는 태풍이 불어야.
그짝이 장난삼아 꺾은 우리 호접 따문에 내 맴이 뚫린 거는 으짤 모냥인가?

12%
결혼식을 치르고 난 뒤에야 광수는 결혼이 남녀 사이가 아니라 집단 사이에 성립되는 상호 증여의 한 형식이라는 레비스트로스의 말을 이해할 수 있었다.

7%
미혼녀에서 유부녀로 바뀌는 건, 뭐랄까 호두를 깨무는 일과 비슷하다. 애당초 허기진 배를 채우겠다고 깨문 게 아니다. 왜 먹지 않고 놔두느냐는 주위의 채근을 이기지 못했기 때문이다. 그래도 그렇게 먹을 게 없을 줄은 꿈에도 몰랐을 것이다

6%
얼멍멍한 스웨터라면 그 털실 한 올은 옷의 일부가 되고 쫀쫀한 스웨터라면 불필요한 보풀이 된다. 그러므로 모든 게 보풀 때문이었다고 악쓰면 악쓸수록 자신이 얼마나 쫀쫀한 인간인지 드러날 수밖에 없다. 다들 알겠지만, 그건 사람됨됨이의 문제지, 불길한 예감의 문제가 아니다. 삶이 왜 죽음과 같은 절망에 이르는지 아는가? 그건 스스로 무덤을 팠기 때문이다. 미안하지만 세상에 팔레노프시스 때문에 일어나는 일이란 없다. 광수는 그 사실을 몰랐다.",556,true,2025-10-07 02:52:03.694402,2025-09-24 13:33:49.317544+00,long_dormant
0359ac16-7ed8-4ba8-ba05-06864be45af0,7e8b5b70-cb92-4c1d-89a2-0ada581f9241,"배구, 사랑에 빠지는 순간",곽한영 (지은이),사이드웨이,"알면 보이고, 보이면 사랑하게 된다고 하지 않던가",ing,3,true,2025-10-07 14:04:24.73664,2025-09-24 13:33:49.317544+00,long_dormant
